filename,istrue,trust,x1,y1,x2,y2,category
w20190705043739842_229_epoch0_aug0x0,1,0.993398,1259.38501,324.91152999999997,1511.057373,680.534546,bird
w20190705043739842_229_epoch0_aug0x0,0,0.699473,321.31781,271.43927,655.427063,583.239136,bird
w20190618063144857_427_epoch0_aug0x0,1,0.9729399999999999,132.655365,120.40396100000001,369.716003,267.026459,bird
w20190805084107410_42_epoch0_aug1x1,1,0.983762,141.73893700000002,44.703651,158.125259,60.91168199999999,bird
w20190805084107410_42_epoch0_aug1x1,1,0.9878629999999999,108.23613,42.869221,120.696243,58.183125,bird
w20190805084107410_42_epoch0_aug1x1,1,0.9871110000000001,178.297318,46.503498,197.899887,59.150119999999994,bird
w20190805084107410_42_epoch0_aug1x1,1,0.977612,160.661499,45.298302,179.614044,59.134795999999994,bird
w20190805084121403_58_epoch0_aug2x2,1,0.920399,108.24897800000001,38.837536,126.773315,65.718941,bird
w20190805084121403_58_epoch0_aug2x2,1,0.9172319999999999,65.560486,35.487392,87.79422,54.920826,bird
w20190805084121403_58_epoch0_aug2x2,1,0.9672940000000001,382.053467,50.45499,404.590881,68.212875,bird
w20190805084121403_58_epoch0_aug2x2,1,0.987562,538.506836,50.095257000000004,564.011108,67.40790600000001,bird
w20190805084121403_58_epoch0_aug2x2,1,0.982009,564.984863,53.531608999999996,585.3447269999999,67.39104499999999,bird
w20190805084121403_58_epoch0_aug2x2,1,0.9732280000000001,413.085205,51.838852,430.203247,67.130859,bird
w20190805084121403_58_epoch0_aug2x2,1,0.97185,466.58023099999997,53.250389,487.074249,67.489708,bird
w20190805084121403_58_epoch0_aug2x2,1,0.965467,449.204193,49.660548999999996,468.48782300000005,67.27478,bird
w20190805084121403_58_epoch0_aug2x2,1,0.9022399999999999,590.308777,61.556369999999994,608.0,76.58672299999999,bird
w20190805084121403_58_epoch0_aug2x2,0,0.7545890000000001,461.40094000000005,1.0426440000000001,477.435425,5.497451,bird
w20190805084121403_58_epoch0_aug2x2,0,0.506378,47.718765000000005,27.838533,63.628464,39.141407,bird
w20190618063144857_105_epoch0_aug0x1,1,0.70538,13.620467999999999,33.505325,330.262817,321.10443100000003,bird
w20190805084107410_51_epoch0_aug3x0,1,0.9524440000000001,565.688171,8.788502000000001,585.916443,28.346401,bird
w20190805084107410_51_epoch0_aug3x0,1,0.8930440000000001,586.609558,9.248885000000001,607.254089,26.634262,bird
w20190805084107410_51_epoch0_aug3x0,1,0.69535,528.230042,9.835061999999999,542.465515,25.64385,bird
w20190705043739842_389_epoch0_aug0x0,1,0.628803,760.699829,150.043549,1439.336792,611.18457,bird
w20190705043739842_389_epoch0_aug0x0,1,0.334146,914.277344,244.7258,1339.6057130000002,560.195068,bird
w20190705043739842_230_epoch0_aug0x0,1,0.9675959999999999,941.0814210000001,187.32208300000002,1161.8636470000001,470.223633,bird
w20190618063144857_99_epoch0_aug0x0,1,0.9225690000000001,74.612289,60.140533,290.883179,326.856018,bird
w20190805084107410_71_epoch0_aug0x1,1,0.9441649999999999,462.036346,580.9021,485.38235499999996,598.505493,bird
w20190805084107410_71_epoch0_aug0x1,1,0.9673120000000001,189.96653700000002,499.82748399999997,206.434433,523.4367070000001,bird
w20190805084107410_71_epoch0_aug0x1,1,0.913333,599.898071,581.702637,608.0,599.792603,bird
w20190805084107410_71_epoch0_aug0x1,1,0.8555659999999999,1.076084,590.3604740000001,13.656073000000001,607.0280759999999,bird
w20190805084107410_71_epoch0_aug0x1,1,0.9751479999999999,132.417282,511.588684,152.298141,526.3137820000001,bird
